path,pM,pF,pH,s,rM,rF,rH,residual,alpha,alpha_imag,pa_real,pa_imag,SAM,Put,Spd,Spm
async_0.5_2_0.5,0.5,2.0,0.5,0.4,0.6324555320336759,0.16,0.6324555320336759,6.990035217313562e-10,-0.0129654809597927,0.0,-0.0754995584181659,0.0685206279549622,51.385015814360685,106.98964218757462,78.01429641462497,58.61874457172138
async_0.5_2_0.5,0.5,2.0,0.5,0.4333333333333333,0.6582805886043833,0.1877777777777778,0.6582805886043833,6.403411134670023e-10,-0.0129164408110139,0.0,-0.0756916160806379,0.0685475436056925,50.79107439663261,107.79287143233292,78.2039106284151,58.63751912898648
async_0.5_2_0.5,0.5,2.0,0.5,0.4666666666666667,0.6831300510639732,0.2177777777777778,0.6831300510639732,6.099156735217547e-10,-0.0128741696296136,0.0,-0.0758870642332798,0.0685658817303986,50.20969637538365,108.656597571792,78.44174743728406,58.684869756170734
async_0.5_2_0.5,0.5,2.0,0.5,0.5,0.7071067811865476,0.25,0.7071067811865476,5.798597157991026e-10,-0.0128380214015938,0.0,-0.0760861628798936,0.0685748220815913,49.63841671413715,109.58638289194856,78.72990376389158,58.76158708041329
async_0.5_2_0.5,0.5,2.0,0.5,0.5333333333333333,0.7302967433402214,0.2844444444444444,0.7302967433402214,5.618971954390871e-10,-0.0128074726467308,0.0,-0.0762892151323295,0.0685734109265714,49.07515035321963,110.58773906973045,79.07053409136958,58.86852293978079
async_0.5_2_0.5,0.5,2.0,0.5,0.5666666666666667,0.752772652709081,0.321111111111111,0.752772652709081,5.536264779948397e-10,-0.0127820962508521,0.0,-0.0764965812096025,0.0685605595655174,48.51811241072618,111.6661653438992,79.4658323668566,59.00656946895416
async_0.5_2_0.5,0.5,2.0,0.5,0.6,0.7745966692414834,0.36,0.7745966692414834,5.584297468885778e-10,-0.0127615422754801,0.0,-0.0767086893656967,0.0685350419417569,47.965759593616,112.82717707490217,79.9180167648,59.17664245113277
async_0.5_2_0.5,0.5,2.0,0.5,0.6333333333333333,0.7958224257542215,0.4011111111111111,0.7958224257542215,5.592255547526293e-10,-0.0127455236210958,0.0,-0.0769260442645456,0.0684954919891642,47.416746391626674,114.07632765120628,80.42931631622591,59.37966763830778
async_0.5_2_0.5,0.5,2.0,0.5,0.6666666666666666,0.816496580927726,0.4444444444444444,0.816496580927726,5.756533028034028e-10,-0.0127338051463433,0.0,-0.0771492330664349,0.0684404011608713,46.86989179734364,115.41922579522766,81.00195881188138,59.61656922826782
async_0.5_2_0.5,0.5,2.0,0.5,0.7,0.8366600265340756,0.4899999999999999,0.8366600265340756,6.037907951395026e-10,-0.0127261952972977,0.0,-0.077378929336968,0.0683681164358791,46.32415365856222,116.86154976407953,81.63815964351534,59.88825999270396
async_0.5_2_0.5,0.5,2.0,0.5,0.7333333333333333,0.8563488385776752,0.5377777777777777,0.8563488385776752,6.282334652496502e-10,-0.0127225395895693,0.0,-0.0776158948055657,0.0682768389804986,45.77860864871327,118.40905959023851,82.34011141659302,60.19563274813074
async_0.5_2_0.5,0.5,2.0,0.5,0.7666666666666666,0.8755950357709131,0.5877777777777777,0.8755950357709131,6.631069027207558e-10,-0.0127227154850376,0.0,-0.0778609789597204,0.0681646235348832,45.23243642310795,120.06760828509604,83.10997428193785,60.53955299057338
async_0.5_2_0.5,0.5,2.0,0.5,0.8,0.8944271909999159,0.6400000000000001,0.8944271909999159,7.07643721398199e-10,-0.0127266283307291,0.0,-0.0781151164530563,0.0680293784962772,44.684906922576886,121.84315278675136,83.94986701184968,60.92085259981726
async_0.5_2_0.5,0.5,2.0,0.5,0.8333333333333334,0.9128709291752768,0.6944444444444445,0.9128709291752768,7.51612105887034e-10,-0.0127342081180747,0.0,-0.07837932231984,0.0678688665755937,44.1353700581909,123.74176534338214,84.86185889918887,61.34032457379396
async_0.5_2_0.5,0.5,2.0,0.5,0.8666666666666667,0.9309493362512627,0.7511111111111112,0.9309493362512627,8.17749423731584e-10,-0.0127454068846518,0.0,-0.0786546850202156,0.067680705812944,43.58324720253792,125.7696459670749,85.84796259239273,61.798718787348434
async_0.5_2_0.5,0.5,2.0,0.5,0.9,0.9486832980505138,0.81,0.9486832980505138,8.885763236321508e-10,-0.0127601966265068,0.0,-0.0789423573824294,0.067462370652029,43.02802405085023,127.933136558898,86.91012799962522,62.29673878805632
async_0.5_2_0.5,0.5,2.0,0.5,0.9333333333333332,0.966091783079296,0.8711111111111112,0.966091783079296,9.67531832429813e-10,-0.0127785676150189,0.0,-0.0792435455563383,0.0672111926936327,42.46924451623324,130.23873728737237,88.05023740408309,62.83503964898194
async_0.5_2_0.5,0.5,2.0,0.5,0.9666666666666668,0.983192080250175,0.9344444444444444,0.983192080250175,1.0714700238168007e-09,-0.012800527049411,0.0,-0.0795594961432962,0.0669243606745497,41.906505398653714,132.6931257954466,89.27010193200076,63.41422689728043
async_0.5_2_0.5,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.1924612408620303e-09,-0.0128260979783591,0.0,-0.0798914817120973,0.0665989191536931,41.33945162477008,135.30317981378832,90.57145950687756,64.034856530708
async_0.5_2_2,0.5,2.0,2.0,0.0,0.0,0.0,0.0,1.2320427147782235e-11,-0.015875918996514,0.0,-0.0729033332438799,0.0673439533024259,65.06138248397946,98.20362967232712,79.59175253092295,61.35951148733721
async_0.5_2_2,0.5,2.0,2.0,0.0333333333333333,0.1825741858350553,0.0011111111111111,0.0011111111111111,4.737614744954044e-10,-0.0159554458963688,0.0,-0.0732365251716873,0.0675601435065562,62.62715329364331,99.25065490697249,79.11509823157836,60.791986911432026
async_0.5_2_2,0.5,2.0,2.0,0.0666666666666666,0.2581988897471611,0.0044444444444444,0.0044444444444444,8.594724931754171e-10,-0.0159717530131168,0.0,-0.0734159210498444,0.0676675031568705,61.47059039082665,99.78242289701129,78.88665412706676,60.51648586330276
async_0.5_2_2,0.5,2.0,2.0,0.1,0.3162277660168379,0.01,0.01,3.6700953387480695e-10,-0.0159632815726782,0.0,-0.0735825446834564,0.0677595645785321,60.5039889541751,100.25340251823228,78.70238972480136,60.28770822554216
async_0.5_2_2,0.5,2.0,2.0,0.1333333333333333,0.3651483716701107,0.0177777777777777,0.0177777777777777,2.6467716907063727e-10,-0.0159339113404951,0.0,-0.0737486531504338,0.0678443686787874,59.62664473743057,100.70936885839912,78.54647240338262,60.084718549526926
async_0.5_2_2,0.5,2.0,2.0,0.1666666666666666,0.408248290463863,0.0277777777777777,0.0277777777777777,2.2211565919860727e-10,-0.0158854943643625,0.0,-0.0739183736738672,0.0679245344903324,58.80069418500548,101.17024895807596,78.41499490850802,59.900812492181
async_0.5_2_2,0.5,2.0,2.0,0.2,0.4472135954999579,0.04,0.04,2.1218227175268112e-10,-0.0158193769671778,0.0,-0.0740933655819922,0.0680010132630764,58.00746342597157,101.64821335509198,78.30774284126196,59.73365785971895
async_0.5_2_2,0.5,2.0,2.0,0.2333333333333333,0.4830458915396479,0.0544444444444444,0.0544444444444444,2.2743051886209287e-10,-0.0157367788149566,0.0,-0.0742742531679907,0.0680740327095028,57.23639541319724,102.15227530200268,78.22611969244423,59.582802079103246
async_0.5_2_2,0.5,2.0,2.0,0.2666666666666666,0.5163977794943222,0.0711111111111111,0.0711111111111111,2.43829845203436e-10,-0.0156389246838613,0.0,-0.0744611493808551,0.0681434356491142,56.48101878211444,102.68996712736244,78.1723909061239,59.44876400954
async_0.5_2_2,0.5,2.0,2.0,0.3,0.5477225575051661,0.09,0.09,2.8336444302112795e-10,-0.0155270968890735,0.0,-0.0746538924450448,0.0682088260036639,55.73715870003537,103.26808178990336,78.1493428095707,59.3326268999217
async_0.5_2_2,0.5,2.0,2.0,0.3333333333333333,0.5773502691896257,0.1111111111111111,0.1111111111111111,3.3827518564066844e-10,-0.0154026557669064,0.0,-0.0748521705713677,0.0682696383948653,55.00203400744688,103.8930416874507,78.16010255669161,59.23582756541534
async_0.5_2_2,0.5,2.0,2.0,0.3666666666666666,0.6055300708194983,0.1344444444444444,0.1344444444444444,4.179412371740909e-10,-0.0152670451011455,0.0,-0.0750555967982682,0.0683251725832129,54.27375863140347,104.57109466234876,78.2080293690058,59.16003374179377
async_0.5_2_2,0.5,2.0,2.0,0.4,0.6324555320336759,0.16,0.16,5.314575446391244e-10,-0.0151217895798138,0.0,-0.0752637595170833,0.0683746098812716,53.551047458600486,105.30842001109257,78.2966401018112,59.10706500257559
async_0.5_2_2,0.5,2.0,2.0,0.4333333333333333,0.6582805886043833,0.1877777777777778,0.1877777777777778,7.132427981559886e-10,-0.0149684876841108,0.0,-0.0754762603567408,0.068417019602609,52.833034073986994,106.11118273691125,78.42955211098159,59.078836671286936
async_0.5_2_2,0.5,2.0,2.0,0.4666666666666667,0.6831300510639732,0.2177777777777778,0.2177777777777778,9.606111461835096e-10,-0.0148088018686163,0.0,-0.0756927451248161,0.0684513597963863,52.11915362510621,106.98555520796806,78.61043491006014,59.07731644181863
async_0.5_2_2,0.5,2.0,2.0,0.5,0.7071067811865476,0.25,0.25,1.307654429183458e-09,-0.0146444471973548,0.0,-0.0759129306511897,0.0684764747875661,51.40906554814029,107.93771646495962,78.84296611317184,59.104488251785135
async_0.5_2_2,0.5,2.0,2.0,0.5333333333333333,0.7302967433402214,0.2844444444444444,0.2844444444444444,1.7898571513796922e-09,-0.0144771792657138,0.0,-0.0761366288924171,0.0684910912128549,50.70260170276337,108.97383496767848,79.13078921260498,59.16232041274236
async_0.5_2_2,0.5,2.0,2.0,0.5666666666666667,0.752772652709081,0.321111111111111,0.321111111111111,2.4467823322993354e-09,-0.0143087820770827,0.0,-0.0763637688124574,0.0684938138210915,49.99973123519042,110.10003824173138,79.4774718826693,59.25273634391165
async_0.5_2_2,0.5,2.0,2.0,0.6,0.7745966692414834,0.36,0.36,3.315165031381184e-09,-0.0141410564356402,0.0,-0.0765944160511752,0.0684831220703665,49.30053672543321,111.32237164054014,79.88646419244462,59.37758703810306
async_0.5_2_2,0.5,2.0,2.0,0.6333333333333333,0.7958224257542215,0.4011111111111111,0.4011111111111111,4.42148007095966e-09,-0.0139758093488909,0.0,-0.0768287900794234,0.068457368390514,48.60519806675697,112.64674777449002,80.3610565631749,59.53862487067664
async_0.5_2_2,0.5,2.0,2.0,0.6666666666666666,0.816496580927726,0.4444444444444444,0.4444444444444444,5.7885358728526626e-09,-0.0138148448488762,0.0,-0.0770672783566985,0.0684147788294854,47.913981672475394,114.07888782369533,80.90433762460555,59.73747867278663
async_0.5_2_2,0.5,2.0,2.0,0.7,0.8366600265340756,0.4899999999999999,0.4899999999999999,7.377423116849968e-09,-0.0136599565532393,0.0,-0.0773104469243846,0.0683534566341656,47.227233324695305,115.62425580477148,81.51915235864462,59.9756301936804
async_0.5_2_2,0.5,2.0,2.0,0.7333333333333333,0.8563488385776752,0.5377777777777777,0.5377777777777777,9.015110435939278e-09,-0.0135129221607223,0.0,-0.077559046869042,0.0682713891152803,46.54537344659576,117.28798682472332,82.2080610917251,60.25439220692043
async_0.5_2_2,0.5,2.0,2.0,0.7666666666666666,0.8755950357709131,0.5877777777777777,0.5877777777777777,1.0401464578535524e-08,-0.0133754999427369,0.0,-0.0778140161701479,0.068166457910961,45.868893894785856,119.07481037638408,82.97330001877769,60.57488858959928
async_0.5_2_2,0.5,2.0,2.0,0.8,0.8944271909999159,0.6400000000000001,0.6400000000000001,1.1031971780539608e-08,-0.0132494271176455,0.0,-0.0780764765951702,0.0680364525035544,45.19835559090361,120.98896977616364,83.81674401445807,60.93803673161615
async_0.5_2_2,0.5,2.0,2.0,0.8333333333333334,0.9128709291752768,0.6944444444444445,0.6944444444444445,1.0369717529101765e-08,-0.0131364198194547,0.0,-0.0783477255122477,0.067879086571331,44.53438647828962,123.0341388922282,84.73987251091486,61.34453262006676
async_0.5_2_2,0.5,2.0,2.0,0.8666666666666667,0.9309493362512627,0.7511111111111112,0.7511111111111112,8.162714948412031e-09,-0.0130381741767982,0.0,-0.0786292227388467,0.0676920164981661,43.87767942285344,125.21333734187526,85.74373919501608,61.79483889685122
async_0.5_2_2,0.5,2.0,2.0,0.9,0.9486832980505138,0.81,0.81,4.73593786409765e-09,-0.0129563678382439,0.0,-0.0789225728148354,0.0674728611350457,43.22898979104887,127.52884533742969,86.82894620162311,62.28917611100716
async_0.5_2_2,0.5,2.0,2.0,0.9333333333333332,0.966091783079296,0.8711111111111112,0.8711111111111112,1.796522042241122e-09,-0.0128926611251011,0.0,-0.0792295033560768,0.0672192217343534,42.58913254025718,129.9821193209753,87.99562335519627,62.82751728705031
async_0.5_2_2,0.5,2.0,2.0,0.9666666666666668,0.983192080250175,0.9344444444444444,0.9344444444444444,2.4443806978524663e-09,-0.0128486968719479,0.0,-0.0795518403832494,0.0669287008730162,41.95897875177511,132.57370944398747,89.2434128442813,63.409585813667405
async_0.5_2_2,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.811283815797651e-09,-0.0128260979781437,0.0,-0.0798914817100569,0.066598919153972,41.3394516247043,135.30317981764037,90.57145950986212,64.03485653112273
async_2_0.5_0.5,2.0,0.5,0.5,0.0,0.0,0.0,0.0,1.2320427147782235e-11,-0.015875918996514,0.0,-0.0729033332438799,0.0673439533024259,65.06138248397946,98.20362967232712,79.59175253092295,61.35951148733721
async_2_0.5_0.5,2.0,0.5,0.5,0.0333333333333333,0.0011111111111111,0.1825741858350553,0.1825741858350553,3.3600674953504495e-07,-0.0145965895361535,0.0,-0.0742630370563505,0.0676874268804906,63.18744491615182,99.21513790348637,79.42622974572083,61.04191651634604
async_2_0.5_0.5,2.0,0.5,0.5,0.0666666666666666,0.0044444444444444,0.2581988897471611,0.2581988897471611,1.9880644686054442e-08,-0.0141673516937357,0.0,-0.074837820989201,0.067808595138636,62.38420086760935,99.79473957833952,79.47283319121954,60.97221212126932
async_2_0.5_0.5,2.0,0.5,0.5,0.1,0.01,0.3162277660168379,0.3162277660168379,4.330303227106924e-09,-0.0138744609962062,0.0,-0.0752854387516966,0.0678925529028914,61.738393678909055,100.32194150303404,79.55764726262082,60.94272691710031
async_2_0.5_0.5,2.0,0.5,0.5,0.1333333333333333,0.0177777777777777,0.3651483716701107,0.3651483716701107,1.532782789581688e-09,-0.0136509399369262,0.0,-0.0756677020438815,0.0679565934230218,61.16415868930796,100.83377339248771,79.66521325842145,60.93440155588868
async_2_0.5_0.5,2.0,0.5,0.5,0.1666666666666666,0.0277777777777777,0.408248290463863,0.408248290463863,7.09547975930036e-10,-0.0134710761337667,0.0,-0.0760082576514923,0.0680072404273116,60.62846326370359,101.3454162908715,79.79012712769776,60.94018211377683
async_2_0.5_0.5,2.0,0.5,0.5,0.2,0.04,0.4472135954999579,0.4472135954999579,4.0427039493806655e-10,-0.013321806887068,0.0,-0.0763190367787512,0.0680477103199914,60.11438370633938,101.86542407563977,79.93003928252661,60.95666550879347
async_2_0.5_0.5,2.0,0.5,0.5,0.2333333333333333,0.0544444444444444,0.4830458915396479,0.4830458915396479,2.676188159966841e-10,-0.0131954536054168,0.0,-0.0766069782653519,0.0680798083753854,59.611769759090514,102.3996256078196,80.08389798625305,60.98198769751605
async_2_0.5_0.5,2.0,0.5,0.5,0.2666666666666666,0.0711111111111111,0.5163977794943222,0.5163977794943222,2.0457946448004802e-10,-0.0130870734316248,0.0,-0.0768764801377336,0.0681046188007296,59.11383612786902,102.952575779324,80.2513231836294,61.01506039316454
async_2_0.5_0.5,2.0,0.5,0.5,0.3,0.09,0.5477225575051661,0.5477225575051661,1.7269030649913475e-10,-0.0129932818317142,0.0,-0.0771304889886031,0.0681228099901551,58.61564137460619,103.5282270587355,80.43233900491936,61.05523632844972
async_2_0.5_0.5,2.0,0.5,0.5,0.3333333333333333,0.1111111111111111,0.5773502691896257,0.5773502691896257,1.5609202819177878e-10,-0.0129116570358703,0.0,-0.0773710501677681,0.0681347873218499,58.113311532377374,104.13029620660627,80.62724791177155,61.10214349506458
async_2_0.5_0.5,2.0,0.5,0.5,0.3666666666666666,0.1344444444444444,0.6055300708194983,0.6055300708194983,1.5282353160728235e-10,-0.012840410046326,0.0,-0.0775996117616827,0.0681407761654646,57.6036014582351,104.76249684118154,80.83656999519272,61.155596305221366
async_2_0.5_0.5,2.0,0.5,0.5,0.4,0.16,0.6324555320336759,0.6324555320336759,1.5674572750867808e-10,-0.0127781890673885,0.0,-0.0778172039170971,0.0681408693288771,57.08362471522184,105.42871046354712,81.06101628170242,61.21554570461621
async_2_0.5_0.5,2.0,0.5,0.5,0.4333333333333333,0.1877777777777778,0.6582805886043833,0.6582805886043833,1.6952128589764468e-10,-0.0127239576148282,0.0,-0.0780245498463809,0.0681350547256201,56.55067308996579,106.13313166523308,81.3014821636501,61.282050808536106
async_2_0.5_0.5,2.0,0.5,0.5,0.4666666666666667,0.2177777777777778,0.6831300510639732,0.6831300510639732,1.97189820028143e-10,-0.0126769157188481,0.0,-0.0782221369182896,0.0681232311180482,56.0020853774146,106.8804080510268,81.55905454170318,61.35526342904123
async_2_0.5_0.5,2.0,0.5,0.5,0.5,0.25,0.7071067811865476,0.7071067811865476,2.2635049390373752e-10,-0.0126364478019222,0.0,-0.0784102631295579,0.0681052160443092,55.4351429525605,107.67578911754988,81.8350299106569,61.43542100551948
async_2_0.5_0.5,2.0,0.5,0.5,0.5333333333333333,0.2844444444444444,0.7302967433402214,0.7302967433402214,2.73871592071373e-10,-0.0126020879924227,0.0,-0.0785890676405377,0.068080748103274,54.84697844243637,108.52529629347904,82.13094265708462,61.52284557546373
async_2_0.5_0.5,2.0,0.5,0.5,0.5666666666666667,0.321111111111111,0.752772652709081,0.752772652709081,3.3989522307820147e-10,-0.0125734975272752,0.0,-0.0787585505207995,0.0680494846813419,54.23448822380827,109.43592682919152,82.44860420473208,61.6179476103539
async_2_0.5_0.5,2.0,0.5,0.5,0.6,0.36,0.7745966692414834,0.7745966692414834,4.3655745685100555e-10,-0.0125504511566549,0.0,-0.078918584865056,0.0680109955175493,53.594241567093846,110.41590669416256,82.79015479404421,61.72123428088835
async_2_0.5_0.5,2.0,0.5,0.5,0.6333333333333333,0.4011111111111111,0.7958224257542215,0.7958224257542215,5.83838755119359e-10,-0.0125328308921422,0.0,-0.0790689232952239,0.0679647519927712,52.92237995888407,111.47501222550837,83.15813088640827,61.83332224746472
async_2_0.5_0.5,2.0,0.5,0.5,0.6666666666666666,0.4444444444444444,0.816496580927726,0.816496580927726,8.041354249144205e-10,-0.0125206264590666,0.0,-0.0792092001985817,0.0679101115754252,52.21449986342444,112.62498762137204,83.555552660876,61.95495553017783
async_2_0.5_0.5,2.0,0.5,0.5,0.7,0.4899999999999999,0.8366600265340756,0.8366600265340756,1.1350067552484686e-09,-0.0125139426815056,0.0,-0.0793389307026449,0.0678462963608929,51.46551103378047,113.88009676823089,83.98603806427775,62.08702948819165
async_2_0.5_0.5,2.0,0.5,0.5,0.7333333333333333,0.5377777777777777,0.8563488385776752,0.8563488385776752,1.6777903510956092e-09,-0.0125130149344111,0.0,-0.0794575072841278,0.0677723640206839,50.66946035648867,115.25786556749206,84.45395271739106,62.23062251030751
async_2_0.5_0.5,2.0,0.5,0.5,0.7666666666666666,0.5877777777777777,0.8755950357709131,0.8755950357709131,2.562273948569782e-09,-0.012518234946788,0.0,-0.0795641950596627,0.0676871686236241,49.819307808082975,116.78009873654044,84.96460917819769,62.38703777684957
async_2_0.5_0.5,2.0,0.5,0.5,0.8,0.6400000000000001,0.8944271909999159,0.8944271909999159,4.079197424289305e-09,-0.0125301909003681,0.0,-0.0796581273272959,0.0675893075281292,48.9066358546655,118.47429974288016,85.5245354399439,62.55785852018885
async_2_0.5_0.5,2.0,0.5,0.5,0.8333333333333334,0.6944444444444445,0.9128709291752768,0.9128709291752768,6.781817774026422e-09,-0.0125497283887798,0.0,-0.0797383040240298,0.067477048634217,47.92126557094692,120.37569619417918,86.14184247643067,62.74502177183374
async_2_0.5_0.5,2.0,0.5,0.5,0.8666666666666667,0.7511111111111112,0.9309493362512627,0.9309493362512627,1.1890762152688694e-08,-0.012578043167216,0.0,-0.0798035979382287,0.0673482292644484,46.85074025740295,122.53019811731872,86.82673653114662,62.95091793045577
async_2_0.5_0.5,2.0,0.5,0.5,0.9,0.81,0.9486832980505138,0.9486832980505138,2.2051182213544962e-08,-0.0126168242486202,0.0,-0.0798527776861216,0.0672001130707621,45.67961759283995,124.99883639630502,87.59224795772745,63.17852709507012
async_2_0.5_0.5,2.0,0.5,0.5,0.9333333333333332,0.8711111111111112,0.966091783079296,0.966091783079296,4.357741545391036e-08,-0.0126684797468602,0.0,-0.0798845645447217,0.0670291832679092,44.38847948971748,127.8646302220223,88.45529266312631,63.43160877447213
async_2_0.5_0.5,2.0,0.5,0.5,0.9666666666666668,0.9344444444444444,0.983192080250175,0.983192080250175,1.3886847227695396e-09,-0.0127365041518836,0.0,-0.0798977561300442,0.0668308366954196,42.95251613862255,131.24359941261383,89.43825971307808,63.71497063168311
async_2_0.5_0.5,2.0,0.5,0.5,1.0,1.0,1.0,1.0,1.5672014797019072e-09,-0.0128260979782881,0.0,-0.0798914817125854,0.0665989191534298,41.33945162477366,135.30317981236175,90.57145950584484,64.03485653077374
async_2_0.5_2,2.0,0.5,2.0,0.0,0.0,0.0,0.0,1.2320427147782235e-11,-0.015875918996514,0.0,-0.0729033332438799,0.0673439533024259,65.06138248397946,98.20362967232712,79.59175253092295,61.35951148733721
async_2_0.5_2,2.0,0.5,2.0,0.0333333333333333,0.0011111111111111,0.1825741858350553,0.0011111111111111,1.1240786079724783e-11,-0.0158704598267031,0.0,-0.0741014231026901,0.0675834110536539,65.03590081293409,98.21685258643537,79.58939987346375,61.35518551309117
async_2_0.5_2,2.0,0.5,2.0,0.0666666666666666,0.0044444444444444,0.2581988897471611,0.0044444444444444,8.746212643018224e-10,-0.0158465689070462,0.0,-0.0746384846269216,0.0676897388537294,64.95853098855422,98.26215725248338,79.58709339630248,61.34488092138264
async_2_0.5_2,2.0,0.5,2.0,0.1,0.01,0.3162277660168379,0.01,9.38699211259599e-12,-0.0158059514836222,0.0,-0.0750699358569681,0.0677748041963024,64.82854877646378,98.34478228305152,79.58917041606675,61.331032118818726
async_2_0.5_2,2.0,0.5,2.0,0.1333333333333333,0.0177777777777777,0.3651483716701107,0.0177777777777777,3.1946001399774104e-11,-0.0157491804428305,0.0,-0.0754474521738148,0.0678484127744032,64.64554698097426,98.46894082606389,79.59900496433407,61.31552399385785
async_2_0.5_2,2.0,0.5,2.0,0.1666666666666666,0.0277777777777777,0.408248290463863,0.0277777777777777,1.050182163453428e-10,-0.0156769008881144,0.0,-0.0757904979482774,0.0679138911918077,64.40933269023769,98.63841678447814,79.61949897826378,61.29996690651676
async_2_0.5_2,2.0,0.5,2.0,0.2,0.04,0.4472135954999579,0.04,2.8060753720637877e-10,-0.0155898831358663,0.0,-0.0761086682240867,0.0679725988345399,64.11988470928229,98.85679723683371,79.65326380001018,61.285796980145086
async_2_0.5_2,2.0,0.5,2.0,0.2333333333333333,0.0544444444444444,0.4830458915396479,0.0544444444444444,6.73736622047727e-10,-0.0154890308267383,0.0,-0.0764073672682902,0.0680250692765292,63.77732628611482,99.12760072770446,79.70271159938747,61.27432534703895
async_2_0.5_2,2.0,0.5,2.0,0.2666666666666666,0.0711111111111111,0.5163977794943222,0.0711111111111111,1.4065051345824031e-09,-0.0153753780633803,0.0,-0.0766898807721533,0.0680714242485653,63.38190238075087,99.4543652338822,79.77011026753443,61.266766479618106
async_2_0.5_2,2.0,0.5,2.0,0.3,0.09,0.5477225575051661,0.09,2.719787062233081e-09,-0.0152500821267442,0.0,-0.0769582985634338,0.0681115564198669,62.93395785077374,99.84071876931596,79.85762065964896,61.26425620881198
async_2_0.5_2,2.0,0.5,2.0,0.3333333333333333,0.1111111111111111,0.5773502691896257,0.1111111111111111,4.890296168014174e-09,-0.0151144137779551,0.0,-0.0772139823616065,0.0681452208692312,62.43391507354167,100.29044335325484,79.96732458686087,61.26786412010623
async_2_0.5_2,2.0,0.5,2.0,0.3666666666666666,0.1344444444444444,0.6055300708194983,0.1344444444444444,8.345779178853263e-09,-0.0149697460426236,0.0,-0.0774578256275433,0.0681720848077812,61.88225033278982,100.8075385014959,80.10124792495535,61.278602731394365
async_2_0.5_2,2.0,0.5,2.0,0.4,0.16,0.6324555320336759,0.16,4.8828496801434085e-11,-0.0148175420670599,0.0,-0.0776904078929863,0.0681917559863895,61.27946862262736,101.39628855956047,80.26138141504806,61.29743482564949
async_2_0.5_2,2.0,0.5,2.0,0.4333333333333333,0.1877777777777778,0.6582805886043833,0.1877777777777778,1.0248868420603684e-10,-0.0146593425756922,0.0,-0.0779120909498655,0.0682037991729208,60.62607662530745,102.0613375559572,80.44970086764398,61.32527979533681
async_2_0.5_2,2.0,0.5,2.0,0.4666666666666667,0.2177777777777778,0.6831300510639732,0.2177777777777778,1.9457502276054583e-10,-0.0144967534993907,0.0,-0.0781230807371715,0.0682077453665204,59.92255359945122,102.80777527693743,80.66818806434128,61.363019580398685
async_2_0.5_2,2.0,0.5,2.0,0.5,0.25,0.7071067811865476,0.25,3.6249048207537266e-10,-0.0143314344025164,0.0,-0.078323467735146,0.0682030962045558,59.16931978873358,103.64123878107628,80.91885348314705,61.41150463128184
async_2_0.5_2,2.0,0.5,2.0,0.5333333333333333,0.2844444444444444,0.7302967433402214,0.2844444444444444,6.740634717061765e-10,-0.0141650884368453,0.0,-0.0785132531235733,0.0681893248900149,58.366701753598136,104.56803456213392,81.2037619756441,61.47156025415136
async_2_0.5_2,2.0,0.5,2.0,0.5666666666666667,0.321111111111111,0.752772652709081,0.321111111111111,1.198557697534852e-09,-0.0139994546419382,0.0,-0.0786923650048896,0.0681658743426789,57.514893706977,105.59528813788516,81.52506267110479,61.54399367230413
async_2_0.5_2,2.0,0.5,2.0,0.6,0.36,0.7745966692414834,0.36,2.0716299786727173e-09,-0.0138363035184874,0.0,-0.0788606673465924,0.068132152886797,56.613913484658994,106.73113018978115,81.88502468499594,61.62960215946486
async_2_0.5_2,2.0,0.5,2.0,0.6333333333333333,0.4011111111111111,0.7958224257542215,0.4011111111111111,3.5323068914294713e-09,-0.0136774369202176,0.0,-0.0790179633526707,0.0680875275037249,55.66355114934601,107.98493185171324,82.28608070591349,61.729182668158494
async_2_0.5_2,2.0,0.5,2.0,0.6666666666666666,0.4444444444444444,0.816496580927726,0.4444444444444444,5.927859092480503e-09,-0.0135246934554642,0.0,-0.0791639944394006,0.0680313144153861,54.66330734131407,109.36760690598167,82.7308812993344,61.843543499531656
async_2_0.5_2,2.0,0.5,2.0,0.7,0.4899999999999999,0.8366600265340756,0.4899999999999999,9.848477589002869e-09,-0.0133799607870949,0.0,-0.0792984357023108,0.0679627664761499,53.61231723099407,110.89200639952888,83.22236392084066,61.97351875877923
async_2_0.5_2,2.0,0.5,2.0,0.7333333333333333,0.5377777777777777,0.8563488385776752,0.5377777777777777,1.6232661437243223e-08,-0.013245196505846,0.0,-0.0794208886669386,0.067881056471881,52.50925411541875,112.5734430373888,83.76384237428718,62.11998664457179
async_2_0.5_2,2.0,0.5,2.0,0.7666666666666666,0.5877777777777777,0.8755950357709131,0.5877777777777777,2.6632406502358208e-08,-0.0131224597032948,0.0,-0.079530872198835,0.0677852548860862,51.35220403623519,114.4304011514192,84.35912510673589,62.28389308343797
async_2_0.5_2,2.0,0.5,2.0,0.8,0.6400000000000001,0.8944271909999159,0.6400000000000001,4.3637641056193395e-08,-0.0130139560919928,0.0,-0.0796278127542446,0.0676742998858773,50.138498799668966,116.48551740082104,85.01267484326021,62.46628292560565
