rho_program,s,eta,SAM,met,alpha_real,alpha_imag,tlogeta,resid
0.0,49.84414974073464,2.439145862717454,20729.42719758207,25.016447003126327,-1.892651726793212e-05,0.0,5.259293715767145e-05,1.0672351891116703e-11
0.0,50.34414977726275,2.4392085932883134,20966.67736965372,25.01657818859437,-1.851243683835337e-05,0.0,5.143584120066117e-05,6.252776074688882e-12
0.0,50.84414981215546,2.4392699603125445,21203.944381656027,25.01670815835513,-1.8111804211393117e-05,0.0,5.0316523299285886e-05,7.040244084446992e-12
0.0,51.34414984550298,2.4393300077798004,21441.22773255349,25.01683689777518,-1.7724042887766243e-05,0.0,4.923335682136184e-05,1.2027083644263612e-11
0.0,51.84414987738966,2.439388777807874,21678.526941084445,25.016964395176814,-1.7348607120850854e-05,0.0,4.818480171639077e-05,4.106809049260745e-12
0.0,52.344149907894376,2.4394463107411672,21915.84154479112,25.01709064155768,-1.6984980886851918e-05,0.0,4.716939904017864e-05,7.936762358440319e-12
0.0,52.844149937090975,2.4395026452430346,22153.171099106672,25.01721563033599,-1.6632672293727568e-05,0.0,4.618576590044984e-05,1.0267022623151864e-11
0.0,53.34414996504862,2.439557818382403,22390.515176494413,25.01733935711859,-1.6291217885274273e-05,0.0,4.5232590739080486e-05,5.81223957851762e-12
0.0,53.84414999183216,2.439611865715096,22627.873365637195,25.017461819489963,-1.5960175957297564e-05,0.0,4.430862896671166e-05,4.636669895027723e-12
0.0,54.3441500175024,2.439664821360235,22865.24527067237,25.017583016820097,-1.56391270596143e-05,0.0,4.34126989053423e-05,1.6364717276568433e-12
0.0,54.84415004211643,2.439716718072065,23102.63051046976,25.01770295008942,-1.5327673209023745e-05,0.0,4.254367801157897e-05,3.1974441883530087e-11
0.0,55.34415006572789,2.4397675873075024,23340.02871795028,25.017821621729475,-1.5025435749698602e-05,0.0,4.170049935879341e-05,3.460343123151688e-12
0.0,55.84415008838715,2.439817459289732,23577.439539441653,25.017939035477564,-1.4732054257853572e-05,0.0,4.088214837463132e-05,2.288079327445272e-11
0.0,56.34415011024812,2.4398663618711,23814.85664934428,25.018055193337755,-1.4447192901982434e-05,0.0,4.008667858339251e-05,1.959674893869069e-09
0.0,56.84415013103418,2.439914325434829,24052.29186503779,25.01817010720316,-1.4170511600248302e-05,0.0,3.9316161778893424e-05,1.8396669671742347e-09
0.0,57.34415015111192,2.439961375574069,24289.73861349652,25.018283780908547,-1.3901706726481798e-05,0.0,3.856666868983102e-05,1.744751606970137e-09
0.0,57.84415017040892,2.440007538166865,24527.1967121874,25.01839622226066,-1.364048182592902e-05,0.0,3.783843039300646e-05,1.6542001713731255e-09
0.0,58.3441501889651,2.440052838093977,24764.66583356142,25.018507439741544,-1.338655488427891e-05,0.0,3.713062703348069e-05,1.584922868235652e-09
0.0,58.84415020681509,2.4400972993208216,25002.14569373,25.01861744251599,-1.31396559165287e-05,0.0,3.6442506075447466e-05,1.512099876354923e-09
0.0,59.34415022399209,2.4401409449330043,25239.63601747422,25.01872624033853,-1.289952853895144e-05,0.0,3.577334425092621e-05,1.427003346516767e-09
